NU_ANO_CENSO;NO_REGIAO;CO_REGIAO;NO_UF;SG_UF;CO_UF;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_EJA;IN_PROFISSIONALIZANTE;IN_COMUM_CRECHE;IN_COMUM_PRE;IN_COMUM_FUND_AI;IN_COMUM_FUND_AF;IN_COMUM_MEDIO_MEDIO;IN_COMUM_MEDIO_INTEGRADO;IN_COMUM_MEDIO_FIC;IN_COMUM_MEDIO_NORMAL
2025;Nordeste;2;Paraíba;PB;25;2503704;CRECHE SANTA TEREZINHA DO MENINO JESUS;25128680;3;1;-6.883242689;-38.54082336;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;EDUCANDARIO PASSOS FIRMES;25129007;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503704;ECIT PROFESSORA NICEA CLAUDINO PINHEIRO;25129295;2;2;-6.9023195;-38.5585638;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;EEEFM ARIANO VILAR SUASSUNA;25129325;2;2;;;1;1;0;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;COLEGIO E CURSO MULTIPLA ESCOLHA;25129821;4;1;-6.8791934;-38.5641111;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503704;ESCOLA BRINCANDO E APRENDENDO;25133110;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;CRECHE NOSSA SENHORA DOS REMEDIOS;25133179;3;1;-6.892925425;-38.5751305;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;ESCOLA APRENDER MAIS;25135295;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;INSTITUTO EDUCACIONAL 1ª OPCAO;25135422;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;SENAT SERVICO NACIONAL DE APRENDIZAGEM DO TRANSPORTE;25135503;4;1;;;1;0;1;0;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;EEIF FENIX;25139606;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503704;CENTRO DE ENSINO IRMAS MONTEIRO;25238914;4;1;;;3;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503704;EDUCANDARIO SONHO MEU;25301950;4;1;-6.894365;-38.55837;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;MASTERS GOLD COLEGIO E CURSO;25302922;4;1;;;1;0;1;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;EMEIEF JOSE ANTONIO DIAS;25009150;3;2;-6.976106609;-38.45067245;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503704;CRECHE FRANCISCA LEANDRO DE SOUSA;25111272;3;2;-6.977434;-38.45065;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;ECI MARIA SOLEDADE ASSIS FREITAS;25016059;2;1;-6.9649252;-37.7999719;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;ESCOLA MUN DEP JANDUHY CARNEIRO;25016326;3;1;-6.970295;-37.8225078;1;1;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF JOAQUIM MINERVINO DE ALMEIDA;25016474;3;2;-6.9194525;-37.8738674;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF MANOEL ELIZEU DE ALMEIDA;25016504;3;2;-6.9617441;-37.7989206;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF ANTONIO RODRIGUES DE SOUSA;25016652;3;2;-6.942678;-37.812166;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;GRUPO ESC MUL DE SAO BRAZ I;25016717;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF JOAO ALVES DE LIMA;25016822;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF ROSA ALVES DA NOBREGA;25016938;3;2;-6.9703908;-37.8223842;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF MAJOR FRANCISCO OLIMPIO;25016970;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF FRANCISCO ALVES DE LIMA;25106902;3;2;-6.8859451;-37.8359057;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF AURELIANO ANDRADE DA SILVA;25106937;3;2;-6.9616947;-37.7987554;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF ANTONIO PEREIRA DA COSTA;25106988;3;2;-6.9617048;-37.7987691;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;CRECHE MUNICIPAL REINO DA FELICIDADE MAE LINDALVA;25109014;3;1;-6.9553812;-37.7985867;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503753;GRUPO ESC MUL DE MONTEVIDEU;25111540;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503753;EMEF MARCELINO VITORIANO DA SILVA E LAURA GARRIDO DE LACERDA;25118897;3;2;;;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2503803;ECI MANOEL AVELINO PAIVA;25080261;2;1;-7.168696;-35.3502552;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;EEEM DE CALDAS BRANDAO;25080270;2;1;-7.1034538;-35.3246121;1;1;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;ESC MUL EIF CONEGO JOSE MARIA MESQUITA;25080296;3;1;-7.16756591;-35.35081686;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;ESC MUL MARIA DA PENHA DE P SILVA;25080318;3;2;-7.14487866;-35.34753089;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;EMEIF MARIA VIEGAS DE PAIVA;25080326;3;1;-7.10374565;-35.32581585;1;1;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;ESC MUL APRIGIO PIMENTEL DE ATAIDE;25080350;3;2;-7.18492328;-35.34665359;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;EM VIRGILIA CORDEIRO GUEDES;25080385;3;1;-7.1716169;-35.3388776;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;EMEF NELSON CLEMENS CORDEIRO GUEDES;25129228;3;1;-7.17081738;-35.3386564;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;CENTRO EDUCACIONAL ADONAI;25133284;4;1;;;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;ESCOLINHA BRANCA DE NEVE;25153803;4;1;-7.16727998;-35.34939995;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;ESCOLINHA ALEGRIA DO SABER;25154206;4;1;-7.16458739;-35.34837732;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503803;CENTRO EDUCACIONAL IRMA DULCE;25285939;4;1;-7.1682378;-35.35037398;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;ECIT PEDRO BEZERRA FILHO;25044362;2;1;-7.886786502;-36.82269526;1;1;1;0;0;0;0;1;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;EMEF FRANCISCO CHAVES VENTURA;25044486;3;1;-7.89188368;-36.82369366;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;GR ESC ANTONIO ALVES FEITOSA;25044494;3;2;-7.847260652;-36.77943074;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;GR ESC LUCIANA L DE SOUZA;25044567;3;2;-7.9377103;-36.7880358;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;GR ESC SEBASTIANA LAFAYETE;25044630;3;2;-7.9378438;-36.7880152;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;GR ESC JOANA DA COSTA FIRMO;25044680;3;2;-7.939878315;-36.90034627;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;CRECHE LAR DA CRIANCA;25104314;3;1;-7.889491908;-36.82441659;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;CENTRO EDUCACIONAL PROFESSORA ODETE MACIEL FIRMO;25129546;3;1;-7.895135304;-36.82890999;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2503902;GR ESC SEVERINO LUCAS DA SILVA;25044737;3;2;-7.911311205;-36.60460194;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM JOSE JOFILLY;25070703;2;1;-7.245217524;-35.91762319;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CASA DA CRIANCA DR JOAO MOURA;25070711;4;1;-7.22552813;-35.88857064;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF CEAI GOV ANTONIO MARIZ;25070720;3;1;-7.257071667;-35.90549667;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF CEAI DR ELPIDIO DE ALMEIDA;25070789;3;1;-7.2272897;-35.9255988;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CENTRO EDUC BANDEIRANTES;25070835;4;1;-7.207062;-35.87897;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CIE CENTRO INTERATIVO DE ENSINO LTDA;25071009;4;1;-7.220385;-35.87944333;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO DJANIRA TAVARES;25071068;4;1;-7.25044279;-35.90478722;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO IMACULADA CONCEICAO;25071106;4;1;-7.2196819;-35.8855958;1;0;1;1;1;1;1;0;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO PADRE ANCHIETA LTDA;25071122;4;1;-7.226581042;-35.90546875;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM IZAURA GOMES DE FARIAS;25071157;3;1;-7.228390558;-35.89419361;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM AMENAIDE SANTOS;25071165;3;1;-7.2341624;-35.9028425;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM ANA PAULA;25071173;3;1;-7.235160686;-35.8878708;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CRECHE MUNICIPAL ANITA CABRAL;25071181;3;1;-7.24583401;-35.92253735;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2504009;CM BEATRIZ HAMAD GOMES;25071190;3;1;-7.20555;-35.90290167;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM COTINHA CARVALHO;25071203;3;1;-7.221739981;-35.90870543;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM ELZA ALMEIDA;25071211;3;1;-7.218905;-35.865745;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM FELIX ARAUJO;25071220;3;1;-7.22393703;-35.88864009;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM LENISE MEDEIROS;25071254;3;1;-7.232794371;-35.92684194;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM LOURDES LOUREIRO;25071262;3;1;-7.248628333;-35.90036333;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM BERCARIO MARIA AMELIA;25071289;3;1;-7.2409041;-35.9263268;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM MARIA CECI;25071297;3;1;-7.20736703;-35.88613798;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM MARIA TEREZA NEPOMUCENO;25071319;3;1;-7.2121017;-35.8982839;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM NENZINHA CUNHA LIMA;25071327;3;1;-7.253567199;-35.91121757;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM SEVERINO CABRAL;25071335;3;1;-7.2425554;-35.9235556;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM SINHAZINHA CELINO;25071343;3;1;-7.273724671;-35.91696228;1;0;0;0;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM SORAYA MAGNOLIA;25071351;3;1;-7.2330863;-35.8933973;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM TEREZA GIOIA;25071360;3;1;-7.2339867;-35.8735035;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM VANIA FIGUEIREDO;25071378;3;1;-7.25030152;-35.8852959;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;CM ZEFERINA GAUDENCIO;25071386;3;1;-7.23374307;-35.87769052;1;0;0;1;0;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO MODELO TRADICAO LTDA ME;25071416;4;1;-7.24060554;-35.89718729;1;0;0;1;1;0;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EDUCANDARIO DANTAS LTDA;25071440;4;1;-7.24883804;-35.92182098;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO ROSA MISTICA;25071491;4;1;-7.233385;-35.90169;1;0;0;0;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO WALFREDO SIQUEIRA LUNA;25071513;4;1;-7.24730261;-35.92189883;1;0;0;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;FRIDESTILMA DA SILVA SANTOS;25071521;4;1;-7.24902593;-35.89639204;1;0;0;1;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA AQUARELA;25071564;4;1;-7.214491186;-35.88070049;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA ARCO IRIS DO SABER;25071580;4;1;-7.224759939;-35.87205171;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;INST EDUC SANTA RITA DE CASSIA;25071696;4;1;-7.23914114;-35.89099702;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;MARIA DE LOURDES SARAIVA DO NASCIMENTO;25071858;4;1;-7.24529782;-35.90644943;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA DE 1O GRAU PETRONIO FIGUEIREDO LTDA;25071866;4;1;-7.235559309;-35.89357275;1;0;0;1;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA ESPACO CRIADOR;25071904;4;1;-7.224611;-35.91754;1;0;0;1;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI AUDIOCOMUNICACAO DE CAMPINA GRANDE DEMOSTENES CUNHA LIMA;25071939;2;1;-7.24106002;-35.87062147;1;1;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM ADEMAR VELOSO SILVEIRA;25072005;2;1;-7.217903;-35.91537;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECIT PROFESSOR RAUL CORDULA;25072013;2;1;-7.2522947;-35.90650095;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM SENADOR ARGEMIRO DE FIGUEIREDO;25072021;2;1;-7.238583919;-35.87544805;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECIT NENZINHA CUNHA LIMA;25072030;2;1;-7.230401;-35.86651;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM POETA CARLOS DRUMOND DE ANDRADE;25072056;2;1;-7.231695838;-35.92770176;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM MARIA AUGUSTA LUCENA BRITO;25072064;2;2;-7.254715441;-35.96546205;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM NINA ALVES DE LIMA;25072080;2;1;-7.21283;-35.89805;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI ASSIS CHATEAUBRIAND;25072099;2;1;-7.21639734;-35.86787026;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI DEPUTADO ALVARO GAUDENCIO DE QUEIROZ;25072102;2;1;-7.245606361;-35.92163284;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI FELIX ARAUJO;25072110;2;1;-7.24288145;-35.89412719;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM SAO SEBASTIAO;25072129;2;1;-7.211707022;-35.88010874;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECIT PROFESSOR ANESIO LEAO;25072137;2;1;-7.19902859;-35.89540554;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM DOM LUIZ GONZAGA FERNANDES;25072145;2;1;-7.24154382;-35.92635487;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECIT SEVERINO CABRAL;25072153;2;1;-7.226313659;-35.91882843;1;0;1;0;0;0;1;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF NOSSA SENHORA DO ROSARIO;25072161;2;1;-7.221423187;-35.89524142;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF ADV OTAVIO AMORIM;25072170;3;1;-7.233816667;-35.92348833;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF ANTONIO VICENTE;25072196;2;1;-7.2231803;-35.8715905;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF AUGUSTO DOS ANJOS;25072200;2;1;-7.233098333;-35.88736;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM CLEMENTINO PROCOPIO;25072218;2;1;-7.225129;-35.89035;1;1;1;0;0;0;1;1;0;1;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF DE APLICACAO;25072226;2;1;-7.230826803;-35.8736866;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM MONTE SANTO;25072234;2;1;-7.211384;-35.90045;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM JOSE PINHEIRO;25072242;2;1;-7.22180287;-35.86903505;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI MONTE CARMELO;25072277;2;1;-7.22164071;-35.90327493;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM MURILO BRAGA;25072285;2;1;-7.233091667;-35.89311333;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM NOSSA SENHORA APARECIDA;25072293;2;1;;;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI SOLON DE LUCENA;25072307;2;1;-7.215672992;-35.88184403;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF SANTO ANTONIO;25072315;2;1;-7.21777;-35.865725;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEFM ESCRITOR ALCEU DO AMOROSO LIMA;25072340;2;1;-7.24713061;-35.92668378;1;1;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEF MARIA EMILIA OLIVEIRA DE ALMEIDA;25072374;2;1;-7.249903;-35.91124;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI VIRGINIUS DA GAMA E MELO;25072412;2;1;-7.233548;-35.92699;1;0;0;0;0;0;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECIT DOUTOR ELPIDIO DE ALMEIDA;25072420;2;1;-7.220745;-35.89807667;1;0;1;0;0;0;0;0;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ECI HORTENCIO SOUSA RIBEIRO;25072439;2;1;-7.23551057;-35.87243033;1;0;0;0;0;0;0;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF DR CHATEAUBRIAND;25072552;3;1;-7.221757;-35.86814;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA MUNDO ENCANTADO;25072676;4;1;-7.22107851;-35.86272501;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESC MUNDO INFANTIL;25072684;4;1;-7.22906025;-35.93149812;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2504009;EEEM PADRE EMIDIO VIANA CORREIA;25072692;2;1;;;1;1;1;0;0;0;0;1;1;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF ROTARY DR FRANCISCO BRASILEIRO;25072820;3;1;-7.251768333;-35.83641167;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA SANTA TEREZINHA;25072870;4;1;-7.247282;-35.92303;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF SANTO ANTONIO 1;25072889;3;1;-7.20607412;-35.89450284;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF SEMENTE DE LUZ;25072919;3;1;-7.231751843;-35.89541619;2;;;;;;;;;;
2025;Nordeste;2;Paraíba;PB;25;2504009;ESCOLA SONHO E REALIDADE;25072927;4;1;-7.22108106;-35.86794922;1;0;0;1;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;COLEGIO NOSSA SENHORA DE LOURDES;25073214;4;1;;;1;0;1;1;1;1;1;1;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF AGEU GENUINO DA SILVA;25073567;3;1;-7.21906027;-35.92826621;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF AMARO DA COSTA BARROS;25073575;3;1;-7.2347158;-35.9086416;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF DR JOSE TAVARES;25073613;3;1;-7.21550458;-35.86712847;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF FERNANDO CUNHA LIMA;25073630;3;1;-7.2069327;-35.8965043;1;0;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF FREI DAGOBERTO STUCKER;25073648;3;1;-7.207502355;-35.88554466;1;0;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF GERIVALDO LUNA DE OLIVEIRA;25073656;3;1;-7.19652954;-35.89361714;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF JOSE GUILHERMINO BARBOSA;25073664;3;1;-7.25809238;-35.91254848;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF LAFAYETE CAVALCANTE;25073699;3;1;-7.24225736;-35.92255006;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF LUCIA DE FATIMA GAYOSO MEIRA;25073710;3;1;-7.213833416;-35.88315094;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF LUIZ CAMBEBA;25073729;3;1;-7.273928225;-35.93038171;1;0;0;0;0;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF LUIZ JOAQUIM AVELINO;25073737;3;1;-7.2021833;-35.8992298;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF MANOEL DA COSTA CIRNE;25073745;3;1;-7.2248474;-35.9089011;1;1;0;0;1;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF MARIA JOSE DE CARVALHO DE SOUSA;25073770;3;1;-7.23913043;-35.86648509;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF PADRE ANTONINO;25073800;3;1;-7.21872339;-35.91535372;1;1;0;0;0;0;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF PROFA FRANCISCA ZENA BRASILEIRO;25073826;3;1;-7.22757135;-35.90923363;1;0;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEF PROFA MARIA ANUNCIADA BEZERRA;25073842;3;1;-7.25371885;-35.92001977;1;0;0;0;0;1;1;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF RAIMUNDO ASFORA;25073850;3;1;-7.209127313;-35.93297817;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF RIVANILDO SANDRO ARCOVERDE;25073877;3;1;-7.25099155;-35.91105544;1;1;0;0;1;1;0;0;0;0;0
2025;Nordeste;2;Paraíba;PB;25;2504009;EMEIF SANTO AFONSO;25073885;3;1;-7.212299067;-35.89853827;1;0;0;0;1;1;0;0;0;0;0
